batch,model,condition,task,scored,reward,error_type,source
rick-saber-tb21-full-glm-20260911-r3,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/raman-fitting,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-glm-20260911-r3/raman-fitting__VRR4Dzd/result.json
rick-saber-tb21-full-glm-20260911-r3,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/tune-mjcf,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-glm-20260911-r3/tune-mjcf__mL2WZrQ/result.json
rick-saber-tb21-full-glm-20260911-r3,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/code-from-image,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-glm-20260911-r3/code-from-image__w36TCga/result.json
rick-saber-tb21-full-glm-20260911-r3,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/chess-best-move,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-glm-20260911-r3/chess-best-move__ckbWXYB/result.json
rick-saber-tb21-full-glm-20260911-r3,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/filter-js-from-html,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-glm-20260911-r3/filter-js-from-html__puUy7ez/result.json
rick-saber-tb21-full-glm-20260911-r3,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/caffe-cifar-10,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-glm-20260911-r3/caffe-cifar-10__af43jVB/result.json
rick-saber-tb21-full-glm-20260911-r3,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/constraints-scheduling,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-glm-20260911-r3/constraints-scheduling__u6XsgWZ/result.json
rick-saber-tb21-full-glm-20260911-r3,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/cancel-async-tasks,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-glm-20260911-r3/cancel-async-tasks__zaADS6M/result.json
rick-saber-tb21-full-glm-20260911-r3,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/nginx-request-logging,True,1.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-glm-20260911-r3/nginx-request-logging__mG2zYmK/result.json
rick-saber-tb21-full-glm-20260911-r3,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/fix-code-vulnerability,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-glm-20260911-r3/fix-code-vulnerability__Y7Rebpr/result.json
rick-saber-tb21-full-glm-20260911-r3,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/pytorch-model-recovery,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-glm-20260911-r3/pytorch-model-recovery__M4UX9XZ/result.json
rick-saber-tb21-full-glm-20260911-r3,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/db-wal-recovery,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-glm-20260911-r3/db-wal-recovery__R5KPUwV/result.json
rick-saber-tb21-full-glm-20260911-r3,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/feal-linear-cryptanalysis,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-glm-20260911-r3/feal-linear-cryptanalysis__daxQ4kg/result.json
rick-saber-tb21-full-glm-20260911-r3,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/custom-memory-heap-crash,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-glm-20260911-r3/custom-memory-heap-crash__Wt3z7GR/result.json
rick-saber-tb21-full-glm-20260911-r3,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/install-windows-3.11,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-glm-20260911-r3/install-windows-3.11__WSfQvCs/result.json
rick-saber-tb21-full-glm-20260911-r3,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/dna-assembly,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-glm-20260911-r3/dna-assembly__sDfYd4J/result.json
rick-saber-tb21-full-glm-20260911-r3,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/portfolio-optimization,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-glm-20260911-r3/portfolio-optimization__MQGKNNw/result.json
rick-saber-tb21-full-glm-20260911-r3,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/winning-avg-corewars,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-glm-20260911-r3/winning-avg-corewars__Spe5kGy/result.json
rick-saber-tb21-full-glm-20260911-r3,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/qemu-startup,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-glm-20260911-r3/qemu-startup__a3gXu9a/result.json
rick-saber-tb21-full-glm-20260911-r3,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/feal-differential-cryptanalysis,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-glm-20260911-r3/feal-differential-cryptanalysis__N7poZs6/result.json
rick-saber-tb21-full-glm-20260911-r3,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/extract-elf,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-glm-20260911-r3/extract-elf__b9oxFUC/result.json
rick-saber-tb21-full-glm-20260911-r3,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/financial-document-processor,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-glm-20260911-r3/financial-document-processor__bED7Lo3/result.json
rick-saber-tb21-full-glm-20260911-r3,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/sqlite-db-truncate,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-glm-20260911-r3/sqlite-db-truncate__vi5MUDw/result.json
rick-saber-tb21-full-glm-20260911-r3,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/distribution-search,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-glm-20260911-r3/distribution-search__mK3BnHx/result.json
rick-saber-tb21-full-glm-20260911-r3,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/gpt2-codegolf,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-glm-20260911-r3/gpt2-codegolf__Ab7aFwy/result.json
rick-saber-tb21-full-glm-20260911-r3,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/headless-terminal,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-glm-20260911-r3/headless-terminal__2bVq9sT/result.json
rick-saber-tb21-full-glm-20260911-r3,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/llm-inference-batching-scheduler,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-glm-20260911-r3/llm-inference-batching-scheduler__8nXZVTn/result.json
rick-saber-tb21-full-glm-20260911-r3,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/polyglot-c-py,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-glm-20260911-r3/polyglot-c-py__HWMMZiE/result.json
rick-saber-tb21-full-glm-20260911-r3,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/build-cython-ext,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-glm-20260911-r3/build-cython-ext__tVFjWkw/result.json
rick-saber-tb21-full-glm-20260911-r3,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/crack-7z-hash,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-glm-20260911-r3/crack-7z-hash__K5DGazS/result.json
rick-saber-tb21-full-glm-20260911-r3,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/video-processing,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-glm-20260911-r3/video-processing__6tiYBFY/result.json
rick-saber-tb21-full-glm-20260911-r3,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/sparql-university,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-glm-20260911-r3/sparql-university__R34YkYv/result.json
rick-saber-tb21-full-glm-20260911-r3,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/build-pov-ray,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-glm-20260911-r3/build-pov-ray__HdS3rGm/result.json
rick-saber-tb21-full-glm-20260911-r3,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/gcode-to-text,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-glm-20260911-r3/gcode-to-text__jrFUteh/result.json
rick-saber-tb21-full-glm-20260911-r3,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/bn-fit-modify,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-glm-20260911-r3/bn-fit-modify__RcDzyEC/result.json
rick-saber-tb21-full-glm-20260911-r3,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/protein-assembly,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-glm-20260911-r3/protein-assembly__nEgf6WH/result.json
rick-saber-tb21-full-glm-20260911-r3,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/multi-source-data-merger,True,1.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-glm-20260911-r3/multi-source-data-merger__Zta5j43/result.json
rick-saber-tb21-full-glm-20260911-r3,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/fix-ocaml-gc,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-glm-20260911-r3/fix-ocaml-gc__4U4WHW8/result.json
rick-saber-tb21-full-glm-20260911-r3,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/qemu-alpine-ssh,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-glm-20260911-r3/qemu-alpine-ssh__UPDH2UX/result.json
rick-saber-tb21-full-glm-20260911-r3,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/large-scale-text-editing,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-glm-20260911-r3/large-scale-text-editing__RPh9rhr/result.json
rick-saber-tb21-full-glm-20260911-r3,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/torch-pipeline-parallelism,False,,VerifierTimeoutError,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-glm-20260911-r3/torch-pipeline-parallelism__Rx7CEJu/result.json
rick-saber-tb21-full-glm-20260911-r3,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/sam-cell-seg,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-glm-20260911-r3/sam-cell-seg__UXZkmQo/result.json
rick-saber-tb21-full-glm-20260911-r3,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/make-doom-for-mips,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-glm-20260911-r3/make-doom-for-mips__hzqRRey/result.json
rick-saber-tb21-full-glm-20260911-r3,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/mailman,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-glm-20260911-r3/mailman__ys5K3go/result.json
rick-saber-tb21-full-glm-20260911-r3,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/configure-git-webserver,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-glm-20260911-r3/configure-git-webserver__nS9nta2/result.json
rick-saber-tb21-full-glm-20260911-r3,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/password-recovery,False,,AgentTimeoutError,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-glm-20260911-r3/password-recovery__DNEVyDf/result.json
rick-saber-tb21-full-glm-20260911-r3,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/adaptive-rejection-sampler,False,,AgentTimeoutError,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-glm-20260911-r3/adaptive-rejection-sampler__LJwgL4Q/result.json
rick-saber-tb21-full-glm-20260911-r3,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/sanitize-git-repo,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-glm-20260911-r3/sanitize-git-repo__swjMELv/result.json
rick-saber-tb21-full-glm-20260911-r3,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/cobol-modernization,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-glm-20260911-r3/cobol-modernization__oRFtXBM/result.json
rick-saber-tb21-full-glm-20260911-r3,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/overfull-hbox,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-glm-20260911-r3/overfull-hbox__re8esyu/result.json
rick-saber-tb21-full-glm-20260911-r3,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/build-pmars,False,,AgentTimeoutError,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-glm-20260911-r3/build-pmars__KMrw6PT/result.json
rick-saber-tb21-full-glm-20260911-r3,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/rstan-to-pystan,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-glm-20260911-r3/rstan-to-pystan__uBhCoej/result.json
rick-saber-tb21-full-glm-20260911-r3,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/extract-moves-from-video,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-glm-20260911-r3/extract-moves-from-video__8trvYRs/result.json
rick-saber-tb21-full-glm-20260911-r3,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/break-filter-js-from-html,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-glm-20260911-r3/break-filter-js-from-html__Abbh7Bf/result.json
rick-saber-tb21-full-glm-20260911-r3,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/mteb-leaderboard,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-glm-20260911-r3/mteb-leaderboard__2M7CBmt/result.json
rick-saber-tb21-full-glm-20260911-r3,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/circuit-fibsqrt,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-glm-20260911-r3/circuit-fibsqrt__bG4Bfmr/result.json
rick-saber-tb21-full-glm-20260911-r3,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/log-summary-date-ranges,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-glm-20260911-r3/log-summary-date-ranges__MAsvyaG/result.json
rick-saber-tb21-full-glm-20260911-r3,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/prove-plus-comm,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-glm-20260911-r3/prove-plus-comm__889NyMW/result.json
rick-saber-tb21-full-glm-20260911-r3,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/pytorch-model-cli,False,,VerifierTimeoutError,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-glm-20260911-r3/pytorch-model-cli__Uy4QDwP/result.json
rick-saber-tb21-full-glm-20260911-r3,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/write-compressor,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-glm-20260911-r3/write-compressor__zDzfFXy/result.json
rick-saber-tb21-full-glm-20260911-r3,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/make-mips-interpreter,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-glm-20260911-r3/make-mips-interpreter__VYLcvoH/result.json
rick-saber-tb21-full-glm-20260911-r3,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/reshard-c4-data,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-glm-20260911-r3/reshard-c4-data__PVtfaTS/result.json
rick-saber-tb21-full-glm-20260911-r3,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/mcmc-sampling-stan,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-glm-20260911-r3/mcmc-sampling-stan__bUqKJpH/result.json
rick-saber-tb21-full-glm-20260911-r3,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/query-optimize,False,,VerifierTimeoutError,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-glm-20260911-r3/query-optimize__H8hZgxo/result.json
rick-saber-tb21-full-glm-20260911-r3,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/train-fasttext,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-glm-20260911-r3/train-fasttext__aogYPX2/result.json
rick-saber-tb21-full-glm-20260911-r3,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/polyglot-rust-c,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-glm-20260911-r3/polyglot-rust-c__D2GVZMj/result.json
rick-saber-tb21-full-glm-20260911-r3,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/compile-compcert,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-glm-20260911-r3/compile-compcert__XYgbRyj/result.json
rick-saber-tb21-full-glm-20260911-r3,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/torch-tensor-parallelism,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-glm-20260911-r3/torch-tensor-parallelism__DTkskt9/result.json
rick-saber-tb21-full-glm-20260911-r3,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/count-dataset-tokens,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-glm-20260911-r3/count-dataset-tokens__9HGHwy2/result.json
rick-saber-tb21-full-glm-20260911-r3,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/hf-model-inference,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-glm-20260911-r3/hf-model-inference__HzwFQTe/result.json
rick-saber-tb21-full-glm-20260911-r3,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/path-tracing,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-glm-20260911-r3/path-tracing__CPvS6ri/result.json
rick-saber-tb21-full-glm-20260911-r3,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/largest-eigenval,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-glm-20260911-r3/largest-eigenval__RMiBx8u/result.json
rick-saber-tb21-full-glm-20260911-r3,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/merge-diff-arc-agi-task,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-glm-20260911-r3/merge-diff-arc-agi-task__hEpn6KW/result.json
rick-saber-tb21-full-glm-20260911-r3,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/path-tracing-reverse,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-glm-20260911-r3/path-tracing-reverse__VkKftLX/result.json
rick-saber-tb21-full-gptoss-20260911-r1,OpenAI-Mirror/gpt-oss-120b,skills,terminal-bench/vulnerable-secret,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-gptoss-20260911-r1/vulnerable-secret__VLRDcJg/result.json
rick-saber-tb21-full-gptoss-20260911-r1,OpenAI-Mirror/gpt-oss-120b,skills,terminal-bench/configure-git-webserver,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-gptoss-20260911-r1/configure-git-webserver__eJhrrec/result.json
rick-saber-tb21-full-gptoss-20260911-r1,OpenAI-Mirror/gpt-oss-120b,skills,terminal-bench/overfull-hbox,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-gptoss-20260911-r1/overfull-hbox__xMuPWWN/result.json
rick-saber-tb21-full-gptoss-20260911-r1,OpenAI-Mirror/gpt-oss-120b,skills,terminal-bench/crack-7z-hash,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-gptoss-20260911-r1/crack-7z-hash__Z9eJ4tr/result.json
rick-saber-tb21-full-gptoss-20260911-r1,OpenAI-Mirror/gpt-oss-120b,skills,terminal-bench/mteb-leaderboard,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-gptoss-20260911-r1/mteb-leaderboard__3GJTXPP/result.json
rick-saber-tb21-full-gptoss-20260911-r1,OpenAI-Mirror/gpt-oss-120b,skills,terminal-bench/mcmc-sampling-stan,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-gptoss-20260911-r1/mcmc-sampling-stan__iStaPmj/result.json
rick-saber-tb21-full-gptoss-20260911-r1,OpenAI-Mirror/gpt-oss-120b,skills,terminal-bench/rstan-to-pystan,False,,TimeoutExpired,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-gptoss-20260911-r1/rstan-to-pystan__EM6Mp69/result.json
rick-saber-tb21-full-gptoss-20260911-r1,OpenAI-Mirror/gpt-oss-120b,skills,terminal-bench/fix-ocaml-gc,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-gptoss-20260911-r1/fix-ocaml-gc__ik4SV6g/result.json
rick-saber-tb21-full-gptoss-20260911-r1,OpenAI-Mirror/gpt-oss-120b,skills,terminal-bench/mailman,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-gptoss-20260911-r1/mailman__3kjQXHk/result.json
rick-saber-tb21-full-gptoss-20260911-r1,OpenAI-Mirror/gpt-oss-120b,skills,terminal-bench/sqlite-db-truncate,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-gptoss-20260911-r1/sqlite-db-truncate__Zhy5gux/result.json
rick-saber-tb21-full-gptoss-20260911-r1,OpenAI-Mirror/gpt-oss-120b,skills,terminal-bench/cancel-async-tasks,False,,TimeoutExpired,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-gptoss-20260911-r1/cancel-async-tasks__UbPEo4v/result.json
rick-saber-tb21-full-gptoss-20260911-r1,OpenAI-Mirror/gpt-oss-120b,skills,terminal-bench/portfolio-optimization,False,,AppServerProtocolError,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-gptoss-20260911-r1/portfolio-optimization__iyn9tYE/result.json
rick-saber-tb21-full-gptoss-20260911-r1,OpenAI-Mirror/gpt-oss-120b,skills,terminal-bench/pypi-server,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-tb21-full-gptoss-20260911-r1/pypi-server__xUdM9rw/result.json
